Customer_ID,Recency_Days,Total_Orders,Total_Spend,Total_Quantity,Total_Discount,Avg_Session_Duration,Avg_Pages_Viewed,Avg_Delivery_Time,Avg_Rating,Churn
CUST_01996,113,1,80.04,4,0.0,8.0,8.0,4.0,5.0,1
CUST_01761,5,6,6538.05,14,335.8,12.833333333333334,9.0,7.666666666666667,3.1666666666666665,0
CUST_02355,236,1,384.03,4,76.45,13.0,11.0,5.0,4.0,1
CUST_02742,169,8,5198.67,20,151.92999999999998,14.125,8.625,6.5,4.125,1
CUST_02618,396,1,246.28,4,0.0,17.0,10.0,8.0,5.0,1
CUST_00412,34,2,2268.76,8,496.82,14.0,4.5,6.0,3.5,0
CUST_01775,97,5,3149.23,19,60.8,14.2,9.4,6.4,4.0,1
CUST_03979,157,3,6252.879999999999,6,2.23,14.333333333333334,9.0,6.666666666666667,5.0,1
CUST_02187,227,2,9969.6,7,0.0,15.0,8.0,5.5,4.5,1
CUST_02380,12,7,6048.22,21,333.97,13.285714285714286,8.571428571428571,4.857142857142857,4.285714285714286,0
CUST_03964,165,2,453.24,6,10.02,12.5,9.0,8.0,3.0,1
CUST_04312,195,4,1449.89,15,328.75,13.75,8.75,7.75,4.0,1
CUST_04775,36,3,3178.34,9,0.0,15.0,9.333333333333334,8.0,3.6666666666666665,0
CUST_03703,34,2,1855.6,5,50.94,14.0,7.0,5.0,4.5,0
CUST_03973,226,3,1237.73,8,43.5,15.0,9.333333333333334,6.333333333333333,4.0,1
CUST_04766,27,6,20127.1,24,543.11,14.5,9.0,6.833333333333333,4.0,0
CUST_03559,75,2,736.88,10,14.22,15.5,11.5,11.5,1.5,0
CUST_04111,243,2,633.49,4,0.0,19.0,8.0,10.0,3.5,1
CUST_03498,26,1,1727.79,4,104.85,19.0,10.0,12.0,4.0,0
CUST_03766,43,6,7362.24,21,0.0,15.833333333333334,7.333333333333333,3.333333333333333,4.166666666666667,0
CUST_00431,0,6,12412.81,13,867.19,15.666666666666666,10.666666666666666,9.5,3.6666666666666665,0
CUST_04485,251,2,3217.1000000000004,9,0.0,14.0,10.0,6.5,3.5,1
CUST_02322,225,2,477.72,7,0.0,12.0,11.5,4.5,4.5,1
CUST_01367,327,2,1184.6,8,58.28,12.0,9.5,8.5,2.0,1
CUST_01993,6,5,2171.82,16,81.45,14.4,8.8,8.4,4.2,0
CUST_02852,372,2,2158.25,6,26.67,13.0,6.0,2.0,4.0,1
CUST_01177,17,3,3528.1400000000003,7,107.81,17.0,8.0,8.0,3.333333333333333,0
CUST_03529,23,7,5183.83,26,0.0,11.428571428571429,9.857142857142858,6.142857142857143,3.857142857142857,0
CUST_01477,62,6,3412.38,20,192.15,17.833333333333332,9.0,5.0,4.833333333333333,0
CUST_03741,129,2,1158.78,4,63.89,15.5,10.5,10.0,4.5,1
CUST_02046,216,2,1000.34,6,0.0,16.0,9.0,9.0,4.5,1
CUST_00103,115,5,3956.62,16,857.3399999999999,16.4,11.2,5.4,4.6,1
CUST_04332,13,3,7883.56,9,2.81,16.0,11.0,7.333333333333333,4.333333333333333,0
CUST_02993,55,1,260.9,1,0.0,16.0,11.0,5.0,4.0,0
CUST_01264,234,2,3247.32,7,81.89,14.0,8.5,4.0,1.5,1
CUST_02882,70,2,1330.4,10,0.0,16.0,7.5,6.5,4.0,0
CUST_03139,26,2,973.44,8,123.9,13.0,14.0,7.0,4.0,0
CUST_03623,437,1,1567.94,2,122.92,15.0,7.0,3.0,4.0,1
CUST_03204,59,4,4588.05,10,134.79000000000002,15.25,8.25,8.25,4.75,0
CUST_04279,6,4,1796.64,13,0.0,17.25,8.0,9.25,4.0,0
CUST_03300,229,1,1125.96,4,0.0,20.0,8.0,6.0,5.0,1
CUST_04994,331,3,3125.6800000000003,10,824.8,14.333333333333334,8.0,12.666666666666666,4.0,1
CUST_03634,14,2,579.93,7,61.48,14.5,8.0,12.5,3.5,0
CUST_01644,21,7,10510.86,24,0.0,15.0,8.0,8.857142857142858,3.2857142857142856,0
CUST_04506,11,3,2846.7,12,177.7,15.333333333333334,8.333333333333334,6.666666666666667,3.0,0
CUST_00001,111,2,1693.28,6,0.0,14.5,9.5,11.0,4.0,1
CUST_01581,339,2,499.25,6,107.02,17.0,11.5,5.0,5.0,1
CUST_04423,23,6,10133.25,18,866.1700000000001,13.166666666666666,10.333333333333334,7.833333333333333,3.8333333333333335,0
CUST_04117,356,1,1340.98,4,106.5,15.0,8.0,4.0,5.0,1
CUST_01357,141,3,1811.31,8,150.38,14.333333333333334,7.333333333333333,4.333333333333333,4.333333333333333,1
CUST_04202,311,1,1727.84,1,0.0,20.0,12.0,8.0,4.0,1
CUST_04575,179,7,2661.63,26,90.86,15.857142857142858,9.142857142857142,6.571428571428571,3.7142857142857135,1
CUST_03734,362,1,969.35,1,0.0,14.0,10.0,3.0,4.0,1
CUST_02026,92,1,1321.1,1,0.0,18.0,13.0,4.0,5.0,1
CUST_02219,162,3,7723.950000000001,6,102.84,14.666666666666666,6.333333333333333,5.333333333333333,4.666666666666667,1
CUST_00397,82,5,10800.16,22,158.04,15.4,8.6,9.2,3.4,0
CUST_04942,87,3,1980.74,8,34.05,15.666666666666666,7.333333333333333,6.0,2.333333333333333,0
CUST_01065,199,3,1160.06,7,225.38,14.0,10.333333333333334,4.666666666666667,3.333333333333333,1
CUST_03081,224,3,11865.24,6,1322.99,15.0,7.666666666666667,6.666666666666667,3.0,1
CUST_02154,106,3,269.81,3,26.93,12.666666666666666,7.0,5.333333333333333,3.333333333333333,1
CUST_00819,260,2,1164.21,4,18.35,12.0,9.5,4.5,4.0,1
CUST_01813,4,5,3249.46,17,606.45,18.6,10.8,6.4,4.6,0
CUST_02553,39,6,4219.5,22,208.53,16.0,7.166666666666667,4.666666666666667,4.0,0
CUST_01553,116,1,3179.82,2,0.0,17.0,10.0,4.0,2.0,1
CUST_04048,159,2,4770.27,6,3.32,11.0,7.5,5.0,4.0,1
CUST_00817,23,6,12845.179999999998,18,955.51,14.666666666666666,8.0,7.166666666666667,4.0,0
CUST_01573,2,2,50628.15,10,0.0,15.0,11.0,11.5,5.0,0
CUST_04553,68,2,296.71,5,0.0,13.5,7.0,6.5,4.0,0
CUST_01801,37,2,5375.01,4,0.0,13.0,6.0,5.5,3.5,0
CUST_04288,71,5,9783.02,16,758.45,14.6,9.4,6.4,2.4,0
CUST_00382,262,1,161.95,5,0.0,20.0,10.0,18.0,5.0,1
CUST_02875,285,1,252.22,2,0.0,12.0,7.0,1.0,3.0,1
CUST_04348,21,2,2762.25,6,49.11,16.0,12.5,8.0,4.5,0
CUST_04627,123,5,3818.86,10,376.79,13.4,9.8,6.2,3.2,1
CUST_03504,5,5,2794.7,19,240.53,17.2,10.2,5.2,4.2,0
CUST_02312,198,3,2499.6200000000003,10,30.75,16.0,8.666666666666666,10.0,4.333333333333333,1
CUST_01781,27,7,6501.05,18,15.23,13.428571428571429,9.571428571428571,5.714285714285714,4.0,0
CUST_02727,318,1,8605.91,5,1648.14,12.0,10.0,6.0,3.0,1
CUST_02438,173,3,718.1299999999999,11,75.78,15.0,8.666666666666666,8.333333333333334,4.0,1
CUST_02334,13,3,1539.38,9,214.27,13.0,8.666666666666666,3.333333333333333,2.6666666666666665,0
CUST_00865,317,2,2623.9,10,298.55,15.0,9.5,7.5,4.5,1
CUST_03639,193,4,454.16,10,75.47999999999999,15.75,9.0,6.0,3.75,1
CUST_03165,276,2,1316.25,3,0.0,12.5,8.0,8.0,4.5,1
CUST_00555,126,2,471.4,4,0.0,16.0,9.5,6.0,3.0,1
CUST_01160,64,7,13451.95,24,746.89,15.0,10.428571428571429,4.428571428571429,3.857142857142857,0
CUST_01214,250,2,2399.57,5,0.0,10.5,8.5,6.5,4.0,1
CUST_03761,10,7,5956.93,19,265.22,13.142857142857142,9.0,6.428571428571429,3.7142857142857135,0
CUST_04214,131,6,13007.43,17,25.21,14.666666666666666,10.0,6.666666666666667,3.6666666666666665,1
CUST_00049,133,3,702.35,9,54.99,14.666666666666666,8.666666666666666,8.0,3.6666666666666665,1
CUST_02368,287,2,468.74,2,40.57,14.0,5.5,5.0,4.5,1
CUST_00701,26,3,1638.0500000000002,4,310.57,13.333333333333334,8.333333333333334,4.0,3.6666666666666665,0
CUST_00653,109,3,990.8,13,71.7,14.666666666666666,7.0,8.333333333333334,4.0,1
CUST_03934,122,1,629.22,3,69.15,13.0,5.0,7.0,4.0,1
CUST_04410,67,8,1039.79,19,17.439999999999998,13.375,8.125,7.375,4.0,0
CUST_03312,126,6,5178.9400000000005,15,617.38,14.5,10.333333333333334,6.833333333333333,3.8333333333333335,1
CUST_00749,43,3,923.34,4,62.95,14.0,8.666666666666666,4.333333333333333,3.333333333333333,0
CUST_01456,183,4,5940.030000000001,15,371.19,14.5,9.25,7.25,4.25,1
CUST_04196,172,1,81.95,1,5.56,15.0,11.0,2.0,1.0,1
CUST_02390,97,3,867.41,3,9.29,15.333333333333334,8.333333333333334,8.666666666666666,3.6666666666666665,1
CUST_03495,150,3,2900.9500000000003,10,56.3,16.0,10.333333333333334,8.333333333333334,3.6666666666666665,1
CUST_00867,4,10,10800.08,36,304.13,13.8,8.0,6.2,4.3,0
CUST_00753,109,2,850.51,6,5.38,15.0,9.0,7.5,3.0,1
CUST_01645,28,4,1146.22,12,58.57,13.75,8.0,5.25,3.25,0
CUST_00093,135,2,6583.81,8,0.0,17.5,11.0,6.5,1.5,1
CUST_04825,72,3,530.91,7,70.98,10.666666666666666,11.333333333333334,8.333333333333334,3.6666666666666665,0
CUST_03102,86,3,3350.06,9,22.66,15.0,8.333333333333334,11.666666666666666,3.333333333333333,0
CUST_02433,95,5,3724.42,11,319.49,13.8,9.2,4.0,2.8,1
CUST_02630,16,5,8479.1,15,1710.47,16.0,8.4,5.0,3.8,0
CUST_01491,19,4,1380.67,12,0.0,16.0,7.25,7.75,4.5,0
CUST_02896,11,4,8281.36,9,0.0,15.75,9.25,8.0,2.75,0
CUST_02178,136,2,1035.33,5,0.0,17.0,9.5,6.5,4.5,1
CUST_00730,107,2,776.69,9,74.94,12.5,7.5,5.0,4.0,1
CUST_04760,33,6,7775.339999999999,11,1672.53,14.5,9.0,5.666666666666667,4.666666666666667,0
CUST_02472,290,1,540.04,4,0.0,14.0,13.0,9.0,5.0,1
CUST_02243,340,1,228.16,2,0.0,17.0,2.0,1.0,3.0,1
CUST_01937,74,3,556.95,13,0.0,13.0,9.0,5.666666666666667,4.333333333333333,0
CUST_01746,33,3,5042.94,8,0.0,17.333333333333332,10.0,6.0,4.333333333333333,0
CUST_04747,218,2,2909.14,7,222.89,18.0,7.0,8.5,3.0,1
CUST_04374,141,3,9796.58,10,103.3,13.0,10.333333333333334,4.333333333333333,3.333333333333333,1
CUST_03492,106,3,3983.57,11,320.4,12.666666666666666,7.333333333333333,6.666666666666667,4.0,1
CUST_01111,107,10,6147.09,37,568.05,15.0,8.5,5.7,3.9,1
CUST_03338,61,3,992.76,7,13.44,13.333333333333334,9.0,5.666666666666667,3.6666666666666665,0
CUST_04033,101,8,4759.37,18,27.28,14.375,9.875,5.75,3.25,1
CUST_04472,118,2,628.68,4,45.35,13.0,8.0,4.0,4.0,1
CUST_04158,242,3,5546.07,9,0.0,17.333333333333332,10.333333333333334,9.333333333333334,4.0,1
CUST_00347,337,4,5339.1,14,58.82,15.25,9.25,6.0,4.0,1
CUST_01186,14,6,4929.09,18,175.54,13.0,9.833333333333334,5.5,4.333333333333333,0
CUST_04007,200,3,509.71,6,23.42,14.333333333333334,10.666666666666666,4.666666666666667,3.333333333333333,1
CUST_01516,380,1,7340.28,5,1507.52,18.0,6.0,2.0,5.0,1
CUST_04670,88,2,1821.43,6,376.69,18.5,10.0,8.0,3.5,0
CUST_00579,75,1,138.45,1,0.0,18.0,9.0,5.0,5.0,0
CUST_01965,244,1,1891.53,1,0.0,12.0,8.0,8.0,2.0,1
CUST_00076,44,5,21055.71,20,3432.3300000000004,14.4,9.2,5.8,3.6,0
CUST_01430,231,2,1417.3,10,0.0,18.5,10.5,4.5,4.0,1
CUST_03713,152,3,3429.56,9,328.87,16.0,9.0,4.333333333333333,4.666666666666667,1
CUST_04431,247,2,843.79,5,84.37,15.0,7.5,8.5,3.0,1
CUST_02752,128,3,459.28,8,51.28,14.666666666666666,9.333333333333334,8.333333333333334,4.333333333333333,1
CUST_04953,34,3,725.1,7,5.49,13.0,7.666666666666667,5.333333333333333,3.6666666666666665,0
CUST_01847,46,8,18786.75,22,2883.9100000000003,14.875,8.25,5.5,3.25,0
CUST_00132,92,1,401.74,2,0.0,16.0,11.0,9.0,4.0,1
CUST_00179,205,1,94.26,2,0.0,15.0,7.0,8.0,4.0,1
CUST_02900,51,6,6734.280000000001,22,53.07,14.0,8.166666666666666,4.5,3.6666666666666665,0
CUST_04467,149,6,17233.780000000002,21,1106.85,17.5,8.833333333333334,6.666666666666667,4.166666666666667,1
CUST_04195,14,2,961.35,6,0.0,13.0,9.5,9.0,4.0,0
CUST_02523,71,2,888.15,7,90.6,13.5,8.0,5.0,5.0,0
CUST_01843,14,9,7139.67,23,400.87,13.22222222222222,7.555555555555555,6.111111111111111,3.888888888888889,0
CUST_02099,4,4,1049.71,10,24.8,16.75,10.0,6.25,3.5,0
CUST_03950,63,8,14596.29,24,556.25,15.625,9.375,6.0,3.0,0
CUST_02374,176,5,9673.74,14,215.67,14.8,9.4,5.0,4.0,1
CUST_00605,182,5,9920.44,14,36.62,14.2,7.6,9.0,3.4,1
CUST_02628,99,9,19362.92,26,114.32,15.88888888888889,9.666666666666666,6.555555555555555,3.4444444444444446,1
CUST_00026,275,2,790.61,5,0.0,14.5,7.0,9.5,5.0,1
CUST_00659,201,1,110.7,3,0.0,11.0,8.0,8.0,5.0,1
CUST_04978,114,1,968.34,4,132.42,15.0,11.0,4.0,3.0,1
CUST_03318,85,5,5183.27,9,11.62,11.2,11.4,8.0,3.4,0
CUST_03869,11,2,386.72,9,79.65,15.0,9.0,9.0,3.5,0
CUST_00174,245,4,20734.25,14,2146.78,16.25,10.25,5.25,3.5,1
CUST_01612,13,2,2238.28,5,21.29,16.0,10.5,7.5,4.5,0
CUST_00438,37,4,7347.46,13,304.47,13.75,7.75,6.25,3.25,0
CUST_00332,110,3,903.08,8,94.65,14.666666666666666,10.666666666666666,10.666666666666666,4.0,1
CUST_03101,162,4,1037.46,12,60.36,14.5,10.25,5.5,3.75,1
CUST_01455,70,7,4651.17,17,507.33,13.142857142857142,9.714285714285714,7.142857142857143,4.285714285714286,0
CUST_00343,65,2,133.44,3,13.14,16.5,10.0,2.5,4.0,0
CUST_03210,104,4,2333.3,19,124.68,16.25,8.25,6.25,4.5,1
CUST_04577,270,2,1776.18,5,340.08000000000004,13.0,11.0,12.5,2.5,1
CUST_01089,304,2,874.85,9,83.87,14.5,8.0,4.0,5.0,1
CUST_00480,19,2,59.4,4,9.17,13.5,10.5,5.0,1.5,0
CUST_00728,43,4,5240.84,12,136.78,15.0,5.75,6.25,4.75,0
CUST_03784,129,1,28.87,1,5.87,13.0,4.0,12.0,5.0,1
CUST_00977,9,1,164.36,2,30.08,10.0,12.0,5.0,4.0,0
CUST_03785,41,10,14282.49,29,1776.85,13.3,9.0,7.3,4.2,0
CUST_02978,39,2,2402.88,5,275.7,13.0,9.0,8.5,3.5,0
CUST_01929,8,1,405.76,5,102.54,15.0,12.0,4.0,5.0,0
CUST_01469,20,4,1433.66,13,12.38,16.25,9.0,4.75,3.75,0
CUST_01225,384,1,432.81,3,0.0,12.0,6.0,12.0,5.0,1
CUST_02857,84,9,12881.98,25,317.61,14.444444444444445,8.666666666666666,9.11111111111111,3.555555555555556,0
CUST_01953,64,2,163.35,6,3.12,15.5,8.5,9.5,3.0,0
CUST_04831,220,2,533.53,3,0.0,17.5,9.0,2.5,4.5,1
CUST_04501,14,5,23380.15,14,57.67,13.2,8.6,5.6,4.4,0
CUST_01893,273,3,2745.5,8,0.0,14.0,8.0,6.333333333333333,4.333333333333333,1
CUST_01300,116,2,496.86,7,47.14,10.0,8.5,4.0,1.5,1
CUST_02991,49,1,2202.41,5,348.19,12.0,10.0,5.0,4.0,0
CUST_04600,58,1,176.0,4,0.0,14.0,9.0,9.0,5.0,0
CUST_00661,3,3,288.03,10,51.84,15.0,9.666666666666666,4.0,3.0,0
CUST_04578,373,1,376.71,3,0.0,16.0,10.0,16.0,4.0,1
CUST_04074,247,3,7300.219999999999,8,0.0,14.666666666666666,10.0,8.0,3.333333333333333,1
CUST_02785,10,6,9297.6,25,365.31,14.333333333333334,9.5,4.5,3.8333333333333335,0
CUST_04938,7,10,22313.82,33,431.16,15.5,9.3,7.5,4.0,0
CUST_03828,55,1,2610.15,5,0.0,10.0,8.0,11.0,4.0,0
CUST_02715,149,3,1918.86,8,0.0,13.0,9.0,9.333333333333334,4.666666666666667,1
CUST_04658,146,6,6773.34,17,857.58,14.833333333333334,10.0,6.0,4.5,1
CUST_00268,97,3,947.34,9,99.57,16.666666666666668,11.0,9.666666666666666,4.666666666666667,1
CUST_04443,66,4,8574.3,14,120.63,17.0,8.5,4.25,4.0,0
CUST_04960,34,2,8958.099999999999,6,9.34,15.0,9.0,11.0,4.5,0
CUST_03373,359,1,333.8,5,0.0,14.0,5.0,1.0,2.0,1
CUST_03596,4,10,10066.66,32,577.03,15.0,8.3,8.0,4.2,0
CUST_04317,221,5,3712.67,13,103.07,14.2,9.4,5.8,4.2,1
CUST_03723,63,3,4308.76,8,86.9,13.0,9.0,4.666666666666667,3.333333333333333,0
CUST_03407,157,6,6760.11,21,598.1800000000001,14.666666666666666,8.833333333333334,4.666666666666667,4.333333333333333,1
CUST_01279,182,6,2094.58,22,48.54,17.666666666666668,8.333333333333334,7.5,4.0,1
CUST_04641,12,4,1641.5,14,45.0,13.0,9.0,6.5,4.5,0
CUST_03918,39,4,6322.41,8,12.14,13.0,8.5,6.5,4.25,0
CUST_02679,63,4,1986.06,9,118.18,13.5,9.25,8.25,4.25,0
CUST_01622,232,3,2881.36,8,87.72,13.333333333333334,7.666666666666667,7.333333333333333,4.0,1
CUST_04104,44,2,595.25,5,96.29,14.0,9.5,5.5,4.0,0
CUST_02858,313,1,253.89,4,46.55,12.0,12.0,19.0,2.0,1
CUST_01897,66,2,239.35,2,11.96,17.5,6.5,9.5,3.5,0
CUST_03925,24,2,1561.86,6,145.06,14.5,8.5,7.5,3.5,0
CUST_03015,10,3,10037.43,11,846.99,11.666666666666666,10.0,6.666666666666667,3.333333333333333,0
CUST_04439,53,3,2781.41,10,201.69,15.333333333333334,9.666666666666666,5.0,4.0,0
CUST_00068,47,1,122.67,3,0.0,13.0,11.0,8.0,4.0,0
CUST_02043,99,1,630.84,2,0.0,15.0,9.0,4.0,3.0,1
CUST_02581,126,3,2129.91,10,22.85,12.666666666666666,10.0,7.333333333333333,3.0,1
CUST_03783,65,5,6075.54,22,1093.56,13.8,8.4,5.4,3.6,0
CUST_03791,425,1,86.94,3,0.0,11.0,9.0,5.0,5.0,1
CUST_00821,14,5,4950.09,14,257.13,15.8,9.4,9.4,2.8,0
CUST_01227,4,3,3941.2,10,62.4,12.666666666666666,7.666666666666667,6.666666666666667,4.333333333333333,0
CUST_02992,214,4,2126.24,8,0.0,13.75,10.75,8.25,2.75,1
CUST_03133,37,6,8632.81,22,601.55,13.666666666666666,7.5,4.0,4.333333333333333,0
CUST_02744,42,6,8395.650000000001,17,401.77,17.333333333333332,9.333333333333334,6.5,3.8333333333333335,0
CUST_04458,153,1,229.36,5,33.29,11.0,6.0,1.0,3.0,1
CUST_04270,37,3,3622.25,8,448.78,12.666666666666666,8.0,9.0,4.0,0
CUST_03350,64,8,6457.410000000001,19,99.91,14.875,8.875,7.125,3.625,0
CUST_01144,304,2,443.05,3,77.41,16.0,11.0,7.0,5.0,1
CUST_00398,41,6,4775.8,18,179.84,15.333333333333334,10.0,6.166666666666667,4.5,0
CUST_02907,54,2,1640.46,7,240.54,16.0,10.0,7.5,4.0,0
CUST_04302,361,1,3082.52,4,0.0,10.0,8.0,3.0,4.0,1
CUST_02760,5,6,6755.17,20,733.85,13.666666666666666,8.166666666666666,5.333333333333333,3.333333333333333,0
CUST_01399,54,1,18284.96,4,0.0,19.0,8.0,7.0,4.0,0
CUST_01660,88,2,3945.52,5,905.98,15.5,10.0,6.5,4.0,0
CUST_00980,357,1,1002.27,2,190.53,8.0,8.0,7.0,5.0,1
CUST_01299,224,2,3526.92,6,0.0,17.0,10.5,6.5,2.5,1
CUST_03556,271,2,634.8299999999999,4,0.0,12.5,13.5,8.0,4.5,1
CUST_00083,166,1,510.39,4,142.45,16.0,10.0,5.0,5.0,1
CUST_04508,21,3,2106.96,7,259.05,17.666666666666668,8.0,4.666666666666667,4.0,0
CUST_02459,129,5,26386.9,14,71.37,16.6,8.0,5.4,3.4,1
CUST_03740,53,3,8285.48,10,11.88,14.333333333333334,12.0,5.333333333333333,3.0,0
CUST_03782,8,3,2306.16,14,0.0,12.666666666666666,10.0,5.333333333333333,4.666666666666667,0
CUST_02289,7,2,518.1800000000001,4,0.0,12.0,10.5,3.5,4.0,0
CUST_00424,3,2,1296.0,9,28.19,16.0,11.0,3.5,4.0,0
CUST_04340,307,2,2268.54,4,0.0,14.5,7.5,8.0,5.0,1
CUST_01905,92,2,1709.1,6,329.94,16.0,9.0,5.0,3.0,1
CUST_04539,122,1,142.77,3,0.0,13.0,10.0,7.0,4.0,1
CUST_03353,25,6,8597.06,27,218.04,16.333333333333332,10.5,5.666666666666667,3.5,0
CUST_03103,99,8,6296.1,31,133.34,14.625,8.625,8.125,3.875,1
CUST_01566,180,1,2671.96,4,0.0,19.0,11.0,18.0,1.0,1
CUST_03356,26,5,3588.66,17,109.8,16.6,9.0,5.2,3.4,0
CUST_00840,176,3,895.9,6,0.0,11.333333333333334,9.666666666666666,9.333333333333334,4.333333333333333,1
CUST_00501,108,2,3101.72,2,202.27,17.0,9.5,6.5,4.5,1
CUST_00142,102,6,4468.86,15,0.0,15.0,8.833333333333334,6.5,4.333333333333333,1
CUST_01378,135,1,2132.85,3,0.0,13.0,10.0,1.0,4.0,1
CUST_03698,39,5,2375.0,12,129.27,15.4,10.6,7.4,3.8,0
CUST_02145,158,2,3807.11,2,0.0,10.5,9.0,8.5,4.5,1
CUST_01139,57,5,1162.69,12,58.89,12.0,8.8,9.4,3.2,0
CUST_02928,35,10,10311.19,35,277.75,14.9,8.4,5.3,4.1,0
CUST_01788,392,1,177.04,4,0.0,14.0,6.0,5.0,5.0,1
CUST_03485,106,1,169.75,5,0.0,9.0,11.0,8.0,5.0,1
CUST_00551,241,2,804.6800000000001,5,43.03,14.0,7.5,6.5,3.5,1
CUST_04907,127,2,2450.63,10,17.97,11.5,9.5,10.0,4.5,1
CUST_02020,13,4,1319.56,10,194.81,13.75,9.5,6.5,3.25,0
CUST_00949,149,2,387.93,9,0.0,15.0,7.5,10.5,4.0,1
CUST_02601,334,1,93.88,4,22.12,12.0,11.0,5.0,4.0,1
CUST_00533,32,4,3629.29,11,141.08,15.0,10.0,4.25,3.75,0
CUST_01830,57,6,9596.83,22,31.67,14.0,8.666666666666666,6.0,4.0,0
CUST_02918,49,3,12793.22,10,0.0,14.333333333333334,10.666666666666666,3.333333333333333,4.0,0
CUST_04419,28,6,13601.52,21,588.08,15.166666666666666,8.5,7.666666666666667,4.5,0
CUST_03872,184,2,1684.85,7,180.92,14.0,9.5,9.0,3.5,1
CUST_01603,61,2,1930.91,3,0.0,13.0,9.0,8.5,3.0,0
CUST_00640,22,5,5623.15,15,80.7,13.0,9.6,9.6,4.2,0
CUST_04833,58,10,7063.599999999999,35,534.96,15.5,8.4,6.6,4.0,0
CUST_00968,55,6,22068.72,21,0.0,15.333333333333334,9.5,5.833333333333333,3.5,0
CUST_04238,96,4,2077.5,14,21.93,15.75,7.25,6.25,2.5,1
CUST_02698,95,3,7398.420000000001,11,794.5999999999999,14.333333333333334,9.333333333333334,7.0,4.333333333333333,1
CUST_01684,50,3,773.47,6,13.2,18.33333333333333,8.0,4.666666666666667,4.333333333333333,0
CUST_04471,286,1,532.5,3,0.0,14.0,8.0,4.0,4.0,1
CUST_02343,55,5,3494.14,15,257.13,15.8,9.8,6.6,3.8,0
CUST_00156,192,2,1687.83,4,5.79,18.5,8.0,8.5,3.5,1
CUST_02488,71,2,1578.88,10,362.12,13.0,6.5,7.5,5.0,0
CUST_04642,38,3,4796.29,12,0.0,12.333333333333334,8.333333333333334,3.333333333333333,4.0,0
CUST_01090,117,1,1380.95,5,0.0,13.0,8.0,9.0,5.0,1
CUST_02656,61,6,24230.0,17,14.55,13.833333333333334,9.5,8.333333333333334,3.1666666666666665,0
CUST_04241,60,2,2954.83,5,10.6,15.0,8.5,7.5,4.0,0
CUST_00289,2,8,11224.32,20,217.0,14.75,7.375,8.0,4.125,0
CUST_00931,42,5,3782.24,11,151.31,15.0,8.6,9.2,3.0,0
CUST_02536,17,10,35281.6,37,83.28,13.1,9.6,8.6,4.0,0
CUST_04029,97,5,1803.44,11,265.43,13.6,10.0,7.4,3.0,1
CUST_03372,105,2,645.12,3,34.14,12.0,10.5,5.0,4.5,1
CUST_04622,349,2,905.24,2,149.32,13.0,11.0,3.5,4.5,1
CUST_03292,436,1,941.28,3,0.0,12.0,14.0,2.0,5.0,1
CUST_00943,350,1,1536.15,3,0.0,13.0,9.0,7.0,5.0,1
CUST_03860,146,1,28.49,1,7.65,11.0,6.0,5.0,4.0,1
CUST_04663,115,2,753.4599999999999,7,15.29,17.0,11.0,5.0,2.5,1
CUST_01699,105,3,11059.22,7,1800.96,17.666666666666668,8.0,6.666666666666667,3.333333333333333,1
CUST_04709,295,4,2225.36,13,34.93,17.25,9.25,8.75,2.25,1
CUST_03201,394,1,992.76,1,0.0,15.0,7.0,8.0,4.0,1
CUST_04602,68,2,1209.34,6,27.5,14.5,10.0,4.5,5.0,0
CUST_04609,8,6,18310.88,16,127.68,13.5,8.833333333333334,7.0,4.5,0
CUST_00986,314,1,628.03,1,0.0,15.0,8.0,13.0,3.0,1
CUST_03319,6,9,8050.469999999999,29,78.97999999999999,13.88888888888889,8.444444444444445,8.777777777777779,4.0,0
CUST_02868,70,4,3599.4700000000003,11,131.1,14.5,7.25,8.0,3.75,0
CUST_04057,49,2,2312.55,8,10.94,20.0,9.0,6.5,3.0,0
CUST_04778,4,3,12584.08,13,2737.62,15.333333333333334,10.666666666666666,5.333333333333333,4.333333333333333,0
CUST_00982,92,3,2509.91,9,0.0,12.0,10.333333333333334,2.333333333333333,3.333333333333333,1
CUST_02493,47,5,7281.84,23,76.26,13.8,8.6,4.2,3.6,0
CUST_03793,121,1,547.65,3,0.0,15.0,10.0,6.0,5.0,1
CUST_03549,32,3,878.47,5,119.97,15.333333333333334,11.333333333333334,9.0,4.333333333333333,0
CUST_02943,314,2,2074.7000000000003,10,0.0,15.5,6.5,9.0,4.5,1
CUST_03528,407,1,159.81,1,0.0,16.0,5.0,4.0,5.0,1
CUST_03846,9,4,3683.42,11,105.65,14.25,9.5,5.0,2.75,0
CUST_01458,134,4,2035.49,12,396.61,13.5,9.75,9.5,4.0,1
CUST_01396,186,1,6791.8,5,0.0,15.0,12.0,7.0,4.0,1
CUST_00265,11,7,4866.16,22,420.66,14.142857142857142,8.857142857142858,5.285714285714286,3.571428571428572,0
CUST_04096,127,2,3373.03,5,479.4500000000001,17.0,9.0,4.0,4.0,1
CUST_00930,239,5,7661.23,15,171.18,16.2,9.6,5.4,3.2,1
CUST_04872,360,3,5247.1,13,0.0,14.0,11.333333333333334,5.0,4.0,1
CUST_02693,160,4,4860.13,10,454.55,17.75,9.0,4.25,3.5,1
CUST_00247,74,7,5413.9400000000005,20,321.37,15.714285714285714,8.285714285714286,6.571428571428571,3.2857142857142856,0
